ID,Name,Types,Attack,Defense,Stamina,Fast Moves,Charge Moves
742,Cutiefly,"Bug, Fairy",110,81,120,"Fairy Wind, Struggle Bug","Bug Buzz, Dazzling Gleam"
743,Ribombee,"Bug, Fairy",198,146,155,"Charm, Fairy Wind, Struggle Bug","Bug Buzz, Dazzling Gleam, Draining Kiss"
744,Rockruff,Rock,117,78,128,"Rock Throw, Tackle","Crunch, Rock Tomb, Stone Edge, Trailblaze"
744,Rockruff Dusk Form,Rock,117,78,128,"Rock Throw, Tackle","Crunch, Rock Tomb, Stone Edge, Trailblaze"
745,Lycanroc Midday Form,Rock,231,140,181,"Rock Throw, Sucker Punch","Crunch, Drill Run, Stone Edge, Trailblaze"
745,Lycanroc Midnight Form,Rock,218,152,198,"Counter, Rock Throw","Crunch, Psychic Fangs, Stone Edge, Trailblaze"
745,Lycanroc Dusk Form,Rock,234,139,181,"Counter, Rock Throw, Sucker Punch","Crunch, Iron Head, Stone Edge, Trailblaze"
747,Mareanie,"Poison, Water",98,110,137,"Bite, Poison Sting","Brine, Gunk Shot, Sludge Wave"
748,Toxapex,"Poison, Water",114,273,137,"Bite, Poison Jab","Brine, Gunk Shot, Sludge Wave"
749,Mudbray,Ground,175,121,172,"Mud-Slap, Rock Smash","Body Slam, Bulldoze, Earthquake"
750,Mudsdale,Ground,214,174,225,"Mud-Slap, Rock Smash","Body Slam, Bulldoze, Earthquake, Heavy Slam"
751,Dewpider,"Water, Bug",72,117,116,"Bug Bite, Infestation","Bubble Beam, Mirror Coat, Water Pulse"
752,Araquanid,"Water, Bug",126,219,169,"Bug Bite, Infestation","Bubble Beam, Bug Buzz, Mirror Coat, Water Pulse"
753,Fomantis,Grass,100,64,120,"Fury Cutter, Leafage, Razor Leaf","Energy Ball, Grass Knot, Leaf Blade, Trailblaze"
754,Lurantis,Grass,192,169,172,"Fury Cutter, Leafage, Razor Leaf","Leaf Blade, Leaf Storm, Superpower, Trailblaze, X-Scissor"
755,Morelull,"Grass, Fairy",108,119,120,Astonish,"Dazzling Gleam, Seed Bomb"
756,Shiinotic,"Grass, Fairy",154,168,155,Astonish,"Moonblast, Seed Bomb, Sludge Bomb"
757,Salandit,"Poison, Fire",136,80,134,"Ember, Poison Jab","Dragon Pulse, Flamethrower, Poison Fang"
758,Salazzle,"Poison, Fire",228,130,169,"Incinerate, Poison Jab","Dragon Pulse, Fire Blast, Poison Fang, Sludge Wave"
759,Stufful,"Normal, Fighting",136,95,172,"Tackle, Take Down","Brick Break, Stomp, Superpower"
760,Bewear,"Normal, Fighting",226,141,260,"Low Kick, Shadow Claw, Tackle","Payback, Stomp, Superpower, Drain Punch (Community Day)"
761,Bounsweet,Grass,55,69,123,"Charm, Razor Leaf","Draining Kiss, Energy Ball"
762,Steenee,Grass,78,94,141,"Charm, Razor Leaf","Draining Kiss, Energy Ball, Grass Knot, Triple Axel"
763,Tsareena,Grass,222,195,176,"Charm, Magical Leaf, Razor Leaf","Draining Kiss, Energy Ball, Grass Knot, Stomp, Triple Axel, High Jump Kick (Community Day)"
764,Comfey,Fairy,165,215,139,"Hidden Power, Vine Whip","Draining Kiss, Grass Knot, Petal Blizzard"
765,Oranguru,"Normal, Psychic",168,192,207,"Confusion, Yawn, Zen Headbutt","Brutal Swing, Foul Play, Future Sight, Psychic, Trailblaze"
766,Passimian,Fighting,222,160,225,"Counter, Rock Smash, Take Down","Brick Break, Brutal Swing, Close Combat, Drain Punch, Superpower"
767,Wimpod,"Bug, Water",67,74,93,Struggle Bug,Bug Buzz
768,Golisopod,"Bug, Water",218,226,181,"Fury Cutter, Metal Claw, Shadow Claw, Waterfall","Aerial Ace, Aqua Jet, Liquidation, Razor Shell, X-Scissor"
769,Sandygast,"Ghost, Ground",120,118,146,"Astonish, Mud Shot, Sand Attack","Earth Power, Sand Tomb, Scorching Sands, Shadow Ball"
770,Palossand,"Ghost, Ground",178,178,198,"Astonish, Mud Shot, Sand Attack","Earth Power, Sand Tomb, Scorching Sands, Shadow Ball"
775,Komala,Normal,216,165,163,"Rollout, Yawn","Bulldoze, Payback, Play Rough"
776,Turtonator,"Fire, Dragon",165,215,155,"Ember, Fire Spin, Incinerate","Brutal Swing, Dragon Claw, Dragon Pulse, Flamethrower, Flash Cannon, Overheat"
777,Togedemaru,"Electric, Steel",190,145,163,"Spark, Thunder Shock","Fell Stinger, Gyro Ball, Wild Charge"
779,Bruxish,"Water, Psychic",208,145,169,"Bite, Confusion, Water Gun","Aqua Tail, Crunch, Psychic Fangs, Psyshock"
780,Drampa,"Normal, Dragon",231,164,186,"Dragon Breath, Extrasensory","Dragon Pulse, Fly, Outrage, Swift"
781,Dhelmise,"Ghost, Grass",233,179,172,"Astonish, Metal Sound, Shadow Claw","Brutal Swing, Heavy Slam, Power Whip, Shadow Ball, Wrap"
782,Jangmo-o,Dragon,102,108,128,"Dragon Tail, Tackle","Brick Break, Dragon Claw, Dragon Pulse"
783,Hakamo-o,"Dragon, Fighting",145,162,146,"Dragon Tail, Tackle","Brick Break, Dragon Claw, Dragon Pulse, Rock Tomb"
784,Kommo-o,"Dragon, Fighting",222,240,181,"Dragon Tail, Metal Sound, Poison Jab","Boomburst, Brick Break, Close Combat, Dragon Claw, Flamethrower, Upper Hand, Clanging Scales (Community Day)"
785,Tapu Koko,"Electric, Fairy",250,181,172,"Quick Attack, Volt Switch","Brave Bird, Dazzling Gleam, Thunder, Thunderbolt, Nature's Madness (legacy)"
786,Tapu Lele,"Psychic, Fairy",259,208,172,"Astonish, Confusion","Draining Kiss, Focus Blast, Future Sight, Moonblast, Psyshock, Nature's Madness (legacy)"
787,Tapu Bulu,"Grass, Fairy",249,215,172,"Bullet Seed, Rock Smash","Dazzling Gleam, Grass Knot, Megahorn, Solar Beam, Nature's Madness (legacy)"
788,Tapu Fini,"Water, Fairy",189,254,172,"Hidden Power, Water Gun","Hydro Pump, Ice Beam, Moonblast, Surf, Nature's Madness (legacy)"
789,Cosmog,Psychic,54,57,125,Splash,Struggle
790,Cosmoem,Psychic,54,242,125,Splash,Struggle
791,Solgaleo,"Psychic, Steel",255,191,264,"Fire Spin, Zen Headbutt","Flamethrower, Iron Head, Psychic Fangs, Solar Beam"
792,Lunala,"Psychic, Ghost",255,191,264,"Air Slash, Confusion, Shadow Claw","Future Sight, Moonblast, Psychic, Shadow Ball"
793,Nihilego,"Rock, Poison",249,210,240,"Acid, Poison Jab, Pound","Gunk Shot, Power Gem, Rock Slide, Sludge Bomb"
794,Buzzwole,"Bug, Fighting",236,196,216,"Counter, Poison Jab","Fell Stinger, Lunge, Power-Up Punch, Superpower"
795,Pheromosa,"Bug, Fighting",316,85,174,"Bug Bite, Low Kick","Bug Buzz, Close Combat, Focus Blast, Lunge"
796,Xurkitree,Electric,330,144,195,"Spark, Thunder Shock","Dazzling Gleam, Discharge, Power Whip, Thunder"
797,Celesteela,"Steel, Flying",207,199,219,"Air Slash, Smack Down","Body Slam, Bulldoze, Heavy Slam, Iron Head"
798,Kartana,"Grass, Steel",323,182,139,"Air Slash, Fury Cutter, Razor Leaf","Aerial Ace, Leaf Blade, Night Slash, Sacred Sword, X-Scissor"
799,Guzzlord,"Dark, Dragon",188,99,440,"Dragon Tail, Snarl","Brutal Swing, Crunch, Dragon Claw, Sludge Bomb"
800,Necrozma,Psychic,251,195,219,"Metal Claw, Psycho Cut, Shadow Claw","Dark Pulse, Future Sight, Iron Head, Outrage"
800,Dusk Mane Necrozma,"Psychic, Steel",277,220,200,"Metal Claw, Psycho Cut, Shadow Claw","Dark Pulse, Future Sight, Iron Head, Outrage"
800,Dawn Wings Necrozma,"Psychic, Ghost",277,220,200,"Metal Claw, Psycho Cut, Shadow Claw","Dark Pulse, Future Sight, Iron Head, Outrage"
802,Marshadow,"Fighting, Ghost",265,190,207,"Counter, Poison Jab, Sucker Punch","Close Combat, Fire Punch, Ice Punch, Rock Slide, Thunder Punch"
803,Poipole,Poison,145,133,167,"Peck, Poison Jab","Fell Stinger, Sludge Bomb, Sludge Wave"
804,Naganadel,"Poison, Dragon",263,159,177,"Air Slash, Poison Jab","Acrobatics, Dragon Claw, Dragon Pulse, Fell Stinger, Sludge Bomb"
805,Stakataka,"Rock, Steel",213,298,156,"Rock Throw, Take Down","Bulldoze, Flash Cannon, Stone Edge"
806,Blacephalon,"Fire, Ghost",315,148,142,"Astonish, Incinerate","Mystical Fire, Overheat, Shadow Ball"
808,Meltan,Steel,118,99,130,Thunder Shock,"Flash Cannon, Thunderbolt"
809,Melmetal,Steel,226,190,264,Thunder Shock,"Flash Cannon, Hyper Beam, Rock Slide, Superpower, Thunderbolt, Double Iron Bash (legacy)"
810,Grookey,Grass,122,91,137,"Razor Leaf, Scratch","Energy Ball, Grass Knot"
811,Thwackey,Grass,165,134,172,"Razor Leaf, Scratch","Energy Ball, Grass Knot"
812,Rillaboom,Grass,239,168,225,"Razor Leaf, Scratch","Earth Power, Energy Ball, Grass Knot"
813,Scorbunny,Fire,132,79,137,"Fire Spin, Tackle","Flame Charge, Flamethrower"
814,Raboot,Fire,170,125,163,"Fire Spin, Tackle","Flame Charge, Flamethrower"
815,Cinderace,Fire,238,163,190,"Fire Spin, Tackle","Flame Charge, Flamethrower, Focus Blast"
816,Sobble,Water,132,79,137,"Pound, Water Gun","Surf, Water Pulse"
817,Drizzile,Water,186,113,163,"Pound, Water Gun","Surf, Water Pulse"
818,Inteleon,Water,262,142,172,"Pound, Water Gun","Shadow Ball, Surf, Water Pulse"
819,Skwovet,Normal,95,86,172,"Bite, Bullet Seed, Tackle","Body Slam, Crunch, Trailblaze"
820,Greedent,Normal,160,156,260,"Bite, Bullet Seed, Mud Shot, Tackle","Body Slam, Crunch, Trailblaze"
821,Rookidee,Flying,88,67,116,"Air Slash, Peck, Sand Attack","Payback, Sky Attack"
822,Corvisquire,Flying,129,110,169,"Air Slash, Peck, Sand Attack","Payback, Sky Attack"
823,Corviknight,"Flying, Steel",163,192,221,"Air Slash, Sand Attack, Steel Wing","Payback, Sky Attack, Iron Head (legacy), Air Cutter (Community Day)"
827,Nickit,Dark,85,82,120,"Quick Attack, Snarl, Sucker Punch","Night Slash, Play Rough"
828,Thievul,Dark,172,164,172,"Quick Attack, Snarl, Sucker Punch","Night Slash, Play Rough"
829,Gossifleur,Grass,70,104,120,"Bullet Seed, Razor Leaf","Energy Ball, Grass Knot"
830,Eldegoss,Grass,148,211,155,"Bullet Seed, Razor Leaf","Energy Ball, Grass Knot"
831,Wooloo,Normal,76,97,123,"Tackle, Take Down","Payback, Stomp, Wild Charge"
832,Dubwool,Normal,159,198,176,"Double Kick, Tackle, Take Down","Body Slam, Payback, Wild Charge"
835,Yamper,Electric,80,90,153,"Bite, Spark","Crunch, Thunder"
836,Boltund,Electric,197,131,170,"Bite, Spark","Crunch, Thunder"
840,Applin,"Grass, Dragon",71,116,120,Astonish,Struggle
841,Flapple,"Grass, Dragon",214,144,172,"Bullet Seed, Dragon Breath","Dragon Pulse, Fly, Outrage, Seed Bomb"
842,Appletun,"Grass, Dragon",178,146,242,"Astonish, Bullet Seed","Dragon Pulse, Energy Ball, Outrage, Seed Bomb"
848,Toxel,"Electric, Poison",97,65,120,Acid,Power-Up Punch
849,Toxtricity Amped Form,"Electric, Poison",224,140,181,"Acid, Poison Jab, Spark","Acid Spray, Discharge, Power-Up Punch, Wild Charge"
849,Toxtricity Low Key Form,"Electric, Poison",224,140,181,"Acid, Poison Jab, Spark","Acid Spray, Discharge, Power-Up Punch, Wild Charge"
850,Sizzlipede,"Fire, Bug",118,90,137,"Bug Bite, Ember","Bug Buzz, Crunch, Heat Wave"
851,Centiskorch,"Fire, Bug",220,158,225,"Bug Bite, Ember","Bug Buzz, Crunch, Heat Wave, Lunge"
854,Sinistea Phony Form,Ghost,134,96,120,"Astonish, Sucker Punch","Dark Pulse, Psychic, Shadow Ball"
854,Sinistea Antique Form,Ghost,134,96,120,"Astonish, Sucker Punch","Dark Pulse, Psychic, Shadow Ball"
855,Polteageist Phony Form,Ghost,248,189,155,"Astonish, Hex, Sucker Punch","Dark Pulse, Psychic, Shadow Ball"
855,Polteageist Antique Form,Ghost,248,189,155,"Astonish, Hex, Sucker Punch","Dark Pulse, Psychic, Shadow Ball"
856,Hatenna,Psychic,98,93,123,"Charm, Confusion","Dazzling Gleam, Psychic, Psyshock"
857,Hattrem,Psychic,153,133,149,"Charm, Confusion","Dazzling Gleam, Psychic, Psyshock"
858,Hatterene,"Psychic, Fairy",237,182,149,"Charm, Confusion, Psycho Cut","Dazzling Gleam, Power Whip, Psychic, Psyshock"
859,Impidimp,"Dark, Fairy",103,69,128,"Bite, Sucker Punch","Dark Pulse, Foul Play, Play Rough"
860,Morgrem,"Dark, Fairy",145,102,163,"Bite, Sucker Punch","Dark Pulse, Foul Play, Play Rough"
861,Grimmsnarl,"Dark, Fairy",227,139,216,"Bite, Low Kick, Sucker Punch","Dark Pulse, Foul Play, Play Rough, Power-Up Punch"
862,Obstagoon,"Dark, Normal",180,194,212,"Counter, Lick","Cross Chop, Gunk Shot, Hyper Beam, Night Slash, Obstruct (Community Day), Frustration (Shadow), Return (Purified)"
863,Perrserker,Steel,195,162,172,"Metal Claw, Metal Sound, Shadow Claw","Close Combat, Foul Play, Iron Head, Play Rough, Trailblaze, Frustration (Shadow), Return (Purified)"
864,Cursola,Ghost,253,182,155,"Astonish, Tackle","Night Shade, Power Gem, Rock Blast"
865,Sirfetch'd,Fighting,248,176,158,"Counter, Fury Cutter","Brave Bird, Close Combat, Leaf Blade, Night Slash, Frustration (Shadow), Return (Purified)"
866,Mr. Rime,"Ice, Psychic",212,179,190,"Confusion, Ice Shard, Zen Headbutt","Ice Punch, Icy Wind, Psybeam, Psychic, Triple Axel, Frustration (Shadow), Return (Purified)"
867,Runerigus,"Ground, Ghost",163,237,151,"Astonish, Shadow Claw","Brutal Swing, Rock Tomb, Sand Tomb, Shadow Ball, Frustration (Shadow), Return (Purified)"
870,Falinks,Fighting,193,170,163,"Counter, Rock Smash","Brick Break, Megahorn, Superpower"
872,Snom,"Ice, Bug",76,59,102,"Powder Snow, Struggle Bug","Bug Buzz, Icy Wind"
873,Frosmoth,"Ice, Bug",230,155,172,"Bug Bite, Powder Snow","Bug Buzz, Hurricane, Ice Beam, Icy Wind"
874,Stonjourner,Rock,222,182,225,Rock Throw,"Rock Slide, Stomp, Stone Edge"
876,Indeedee Male,"Psychic, Normal",208,166,155,Extrasensory,"Psybeam, Psychic, Shadow Ball"
876,Indeedee Female,"Psychic, Normal",184,184,172,Extrasensory,"Energy Ball, Psybeam, Psychic"
877,Morpeko Full Belly Mode,"Electric, Dark",192,121,151,"Bite, Charge Beam, Thunder Shock","Aura Wheel - Electric, Outrage, Psychic Fangs, Seed Bomb"
877,Morpeko Hangry Mode,"Electric, Dark",192,121,151,"Bite, Charge Beam, Thunder Shock","Aura Wheel - Dark, Outrage, Psychic Fangs, Seed Bomb"
884,Duraludon,"Steel, Dragon",239,185,172,"Dragon Tail, Metal Claw","Dragon Claw, Flash Cannon, Hyper Beam"
885,Dreepy,"Dragon, Ghost",117,61,99,"Astonish, Quick Attack",Struggle
886,Drakloak,"Dragon, Ghost",163,105,169,"Astonish, Dragon Tail","Dragon Pulse, Outrage, Shadow Ball"
887,Dragapult,"Dragon, Ghost",266,170,204,"Astonish, Dragon Tail","Breaking Swipe, Dragon Pulse, Outrage, Shadow Ball"
888,Zacian Hero of Many Battles,Fairy,254,236,192,"Fire Fang, Metal Claw, Quick Attack, Snarl","Close Combat, Iron Head, Play Rough, Wild Charge"
888,Zacian Crowned Sword,"Fairy, Steel",332,240,192,"Air Slash, Metal Claw","Close Combat, Giga Impact, Play Rough, Behemoth Blade (legacy)"
889,Zamazenta Hero of Many Battles,Fighting,254,236,192,"Ice Fang, Metal Claw, Quick Attack, Snarl","Close Combat, Crunch, Iron Head, Moonblast"
889,Zamazenta Crowned Shield,"Fighting, Steel",250,292,192,"Ice Fang, Metal Claw","Close Combat, Giga Impact, Moonblast, Behemoth Bash (legacy)"
890,Eternatus,"Poison, Dragon",278,192,268,"Dragon Tail, Poison Jab","Dragon Pulse, Flamethrower, Sludge Bomb, Dynamax Cannon (legacy)"
891,Kubfu,Fighting,170,112,155,"Counter, Rock Smash","Brick Break, Close Combat, Dynamic Punch"
892,"Urshifu Single Strike Style	","Fighting, Dark",254,177,225,"Counter, Rock Smash, Sucker Punch","Brick Break, Close Combat, Dynamic Punch, Payback"
892,"Urshifu Rapid Strike Style	","Fighting, Water",254,177,225,"Counter, Rock Smash, Waterfall","Aqua Jet, Brick Break, Close Combat, Dynamic Punch"
893,Zarude,"Dark, Grass",242,215,233,"Bite, Vine Whip","Dark Pulse, Energy Ball, Power Whip"
894,Regieleki,Electric,250,125,190,"Lock-On, Thunder Shock, Volt Switch","Hyper Beam, Thunder, Zap Cannon, Thunder Cage (legacy)"
895,Regidrago,Dragon,202,101,400,"Bite, Dragon Breath (legacy)","Breaking Swipe, Dragon Pulse, Hyper Beam, Outrage, Vise Grip, Dragon Energy (legacy)"
899,Wyrdeer,"Normal, Psychic",206,145,230,"Confusion, Tackle, Zen Headbutt","Megahorn, Psychic, Stomp, Wild Charge"
900,Kleavor,"Bug, Rock",253,174,172,"Air Slash, Fury Cutter, Quick Attack","Rock Slide, Stone Edge, Trailblaze, X-Scissor"
901,Ursaluna,"Ground, Normal",243,181,277,"Rock Smash, Smack Down, Tackle","Aerial Ace, Fire Punch, Ice Punch, Play Rough, Swift, Thunder Punch, Trailblaze, High Horsepower (Community Day), Frustration (Shadow), Return (Purified)"
903,Sneasler,"Fighting, Poison",259,158,190,"Poison Jab, Rock Smash, Shadow Claw","Aerial Ace, Close Combat, X-Scissor, Frustration (Shadow), Return (Purified)"
904,Overqwil,"Dark, Poison",222,171,198,"Poison Jab, Poison Sting","Aqua Tail, Dark Pulse, Ice Beam, Shadow Ball, Sludge Bomb, Frustration (Shadow), Return (Purified)"
905,Enamorus Incarnate Forme,"Fairy, Flying",281,162,179,"Astonish, Fairy Wind, Zen Headbutt","Dazzling Gleam, Fly, Grass Knot"
906,Sprigatito,Grass,116,99,120,"Charm, Leafage","Energy Ball, Grass Knot, Play Rough"
907,Floragato,Grass,157,128,156,"Charm, Leafage","Energy Ball, Grass Knot, Play Rough"
908,Meowscarada,"Grass, Dark",233,153,183,"Charm, Leafage","Energy Ball, Flower Trick, Grass Knot, Night Slash, Play Rough, Frenzy Plant (Community Day)"
909,Fuecoco,Fire,112,96,167,"Bite, Incinerate","Crunch, Disarming Voice, Flamethrower"
910,Crocalor,Fire,162,134,191,"Bite, Incinerate","Crunch, Disarming Voice, Flamethrower"
911,Skeledirge,"Fire, Ghost",207,178,232,"Bite, Hex, Incinerate","Crunch, Disarming Voice, Flamethrower, Shadow Ball, Torch Song, Blast Burn (Community Day)"
912,Quaxly,Water,120,86,146,"Water Gun, Wing Attack","Aerial Ace, Aqua Jet, Liquidation"
913,Quaxwell,Water,162,123,172,"Water Gun, Wing Attack","Aerial Ace, Aqua Jet, Liquidation"
914,Quaquaval,"Water, Fighting",236,159,198,"Water Gun, Wing Attack","Aerial Ace, Aqua Jet, Aqua Step, Close Combat, Liquidation, Hydro Cannon (Community Day)"
915,Lechonk,Normal,81,79,144,"Tackle, Take Down","Body Slam, Dig, Trailblaze"
916,Oinkologne Male,Normal,186,153,242,"Tackle, Take Down","Body Slam, Dig, Trailblaze"
916,Oinkologne Female,Normal,169,162,251,"Tackle, Take Down","Body Slam, Dig, Trailblaze"
917,Tarountula,Bug,70,77,111,"Bug Bite, Struggle Bug","Grass Knot, Lunge, X-Scissor"
918,Spidops,Bug,139,166,155,"Bug Bite, Counter","Grass Knot, Lunge, Rock Tomb, X-Scissor"
919,Nymble,Bug,81,65,107,"Bug Bite, Struggle Bug","Bug Buzz, Trailblaze, X-Scissor"
920,Lokix,"Bug, Dark",199,144,174,"Bug Bite, Counter, Sucker Punch","Bug Buzz, Dark Pulse, Trailblaze, X-Scissor"
921,Pawmi,Electric,95,45,128,"Charge Beam, Spark, Thunder Shock","Discharge, Thunderbolt, Wild Charge"
922,Pawmo,"Electric, Fighting",147,82,155,"Charge Beam, Spark, Thunder Shock","Discharge, Thunder Punch, Thunderbolt, Wild Charge"
923,Pawmot,"Electric, Fighting",232,141,172,"Charge Beam, Low Kick, Spark, Thunder Shock","Close Combat, Discharge, Thunder Punch, Thunderbolt, Wild Charge, Brick Break (Community Day)"
924,Tandemaus,Normal,98,90,137,"Bullet Seed, Mud Shot, Take Down","Crunch, Play Rough, Swift"
925,Maushold Family of Four,Normal,159,157,179,"Bullet Seed, Mud Shot, Take Down","Crunch, Play Rough, Swift"
925,Maushold Family of Three,Normal,159,157,179,"Bullet Seed, Mud Shot, Take Down","Crunch, Play Rough, Swift"
926,Fidough,Fairy,102,126,114,"Bite, Charm","Body Slam, Play Rough, Psychic Fangs"
927,Dachsbun,Fairy,159,212,149,"Bite, Charm, Fire Fang","Body Slam, Play Rough, Psychic Fangs"
928,Smoliv,"Grass, Normal",100,89,121,"Razor Leaf, Tackle","Earth Power, Energy Ball, Seed Bomb, Trailblaze"
929,Dolliv,"Grass, Normal",137,131,141,"Magical Leaf, Razor Leaf, Tackle","Earth Power, Energy Ball, Seed Bomb, Trailblaze"
930,Arboliva,"Grass, Normal",219,189,186,"Magical Leaf, Razor Leaf, Tackle","Earth Power, Energy Ball, Seed Bomb, Trailblaze"
932,Nacli,Rock,95,108,146,"Mud Shot, Rock Throw","Ancient Power, Rock Blast, Rock Tomb"
933,Naclstack,Rock,105,160,155,"Mud Shot, Smack Down","Ancient Power, Rock Blast, Rock Tomb"
934,Garganacl,Rock,171,212,225,"Mud Shot, Smack Down","Ancient Power, Rock Blast, Rock Tomb"
935,Charcadet,Fire,92,74,120,"Ember, Incinerate","Flame Charge, Flamethrower, Heat Wave"
936,Armarouge,"Fire, Psychic",234,185,198,"Ember, Incinerate","Flame Charge, Flamethrower, Heat Wave, Psyshock"
937,Ceruledge,"Fire, Ghost",239,189,181,"Ember, Incinerate","Flame Charge, Flamethrower, Heat Wave, Shadow Ball"
938,Tadbulb,Electric,104,73,156,"Thunder Shock, Water Gun","Discharge, Parabolic Charge, Zap Cannon"
939,Bellibolt,Electric,184,165,240,"Sucker Punch, Thunder Shock, Water Gun","Discharge, Parabolic Charge, Zap Cannon"
944,Shroodle,"Poison, Normal",124,70,120,"Mud-Slap, Poison Jab","Acid Spray, Poison Fang, Sludge Bomb"
945,Grafaiai,"Poison, Normal",199,149,160,"Mud-Slap, Poison Jab","Acid Spray, Poison Fang, Sludge Bomb"
948,Toedscool,"Ground, Grass",97,149,120,"Mud Shot, Mud-Slap","Earth Power, Seed Bomb, Wrap"
949,Toedscruel,"Ground, Grass",166,209,190,"Mud Shot, Mud-Slap","Acid Spray, Earth Power, Seed Bomb, Wrap"
957,Tinkatink,"Fairy, Steel",85,110,137,"Fairy Wind, Rock Smash","Flash Cannon, Play Rough"
958,Tinkatuff,"Fairy, Steel",109,145,163,"Fairy Wind, Rock Smash","Flash Cannon, Play Rough"
959,Tinkaton,"Fairy, Steel",155,196,198,"Fairy Wind, Rock Smash","Bulldoze, Flash Cannon, Heavy Slam, Play Rough"
960,Wiglett,Water,109,52,67,"Mud-Slap, Water Gun","Dig, Liquidation, Surf"
961,Wugtrio,Water,205,136,111,"Mud-Slap, Water Gun","Dig, Liquidation, Surf"
962,Bombirdier,"Flying, Dark",198,172,172,"Rock Throw, Sucker Punch, Wing Attack","Aerial Ace, Fly, Payback, Rock Tomb"
965,Varoom,"Steel, Poison",123,107,128,"Lick, Metal Sound, Poison Jab","Acid Spray, Gunk Shot, Gyro Ball"
966,Revavroom,"Steel, Poison",229,168,190,"Lick, Metal Sound, Poison Jab","Acid Spray, Gunk Shot, Gyro Ball, Overheat"
971,Greavard,Ghost,105,106,137,"Bite, Lick","Dig, Psychic Fangs, Shadow Ball"
972,Houndstone,Ghost,186,195,176,"Bite, Lick","Dig, Play Rough, Psychic Fangs, Shadow Ball"
974,Cetoddle,Ice,119,80,239,"Ice Shard, Powder Snow, Tackle","Avalanche, Body Slam, Heavy Slam"
975,Cetitan,Ice,208,123,347,"Ice Shard, Powder Snow, Tackle","Avalanche, Body Slam, Heavy Slam, Icicle Spear, Superpower"
977,Dondozo,Water,176,178,312,"Water Gun, Waterfall","Hydro Pump, Liquidation, Outrage, Surf"
978,Tatsugiri Curly Form,"Dragon, Water",226,166,169,"Take Down, Water Gun","Hydro Pump, Muddy Water, Outrage, Surf"
978,Tatsugiri Droopy Form,"Dragon, Water",226,166,169,"Take Down, Water Gun","Hydro Pump, Muddy Water, Outrage, Surf"
978,Tatsugiri Stretchy Form,"Dragon, Water",226,166,169,"Take Down, Water Gun","Hydro Pump, Muddy Water, Outrage, Surf"
979,Annihilape,"Fighting, Ghost",220,178,242,"Counter, Low Kick","Close Combat, Ice Punch, Low Sweep, Night Slash, Shadow Ball, Rage Fist (Community Day), Frustration (Shadow), Return (Purified)"
980,Clodsire,"Poison, Ground",127,151,277,"Mud Shot, Poison Sting","Acid Spray, Earthquake, Sludge Bomb, Stone Edge, Water Pulse, Megahorn (Community Day), Frustration (Shadow), Return (Purified)"
982,Dudunsparce Two-Segment Form,Normal,188,150,268,"Astonish, Bite, Dragon Tail, Rollout","Body Slam, Dig, Drill Run, Rock Slide"
982,Dudunsparce Three-Segment Form,Normal,188,150,268,"Astonish, Bite, Dragon Tail, Rollout","Body Slam, Dig, Drill Run, Rock Slide"
983,Kingambit,"Dark, Steel",238,203,225,"Metal Claw, Metal Sound, Snarl","Dark Pulse, Focus Blast, Foul Play, Iron Head, X-Scissor"
996,Frigibax,"Dragon, Ice",134,86,163,"Dragon Breath, Ice Fang","Avalanche, Dragon Claw, Icy Wind, Outrage"
997,Arctibax,"Dragon, Ice",173,128,207,"Dragon Breath, Ice Fang","Avalanche, Dragon Claw, Icy Wind, Outrage"
998,Baxcalibur,"Dragon, Ice",254,168,229,"Dragon Breath, Ice Fang","Avalanche, Blizzard, Dragon Claw, Icy Wind, Outrage"
999,Gimmighoul Roaming Form,Ghost,140,76,128,Astonish,Shadow Ball
1000,Gholdengo,"Steel, Ghost",252,190,202,"Astonish, Hex","Dazzling Gleam, Focus Blast, Power Gem, Shadow Ball"
1011,Dipplin,"Grass, Dragon",173,184,190,"Bullet Seed, Dragon Tail, Rollout","Dragon Pulse, Outrage, Seed Bomb"
1012,Poltchageist Counterfeit Form,"Grass, Ghost",134,96,120,"Astonish, Magical Leaf","Energy Ball, Poltergeist, Shadow Ball"
1012,Poltchageist Artisan Form,"Grass, Ghost",134,96,120,"Astonish, Magical Leaf","Energy Ball, Poltergeist, Shadow Ball"
1013,Sinistcha Unremarkable Form,"Grass, Ghost",225,191,174,"Astonish, Magical Leaf","Energy Ball, Poltergeist, Shadow Ball"
1013,Sinistcha Masterpiece Form,"Grass, Ghost",225,191,174,"Astonish, Magical Leaf","Energy Ball, Poltergeist, Shadow Ball"
1019,Hydrapple,"Grass, Dragon",216,186,235,"Bullet Seed, Dragon Tail, Rollout","Dragon Pulse, Outrage, Seed Bomb"
